ccode,opt_price,fut_price,strike,dfactor,call_put,opt_exp,fut_exp,rec_date
EDZ22,1.75,99.745,97.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,2,99.745,97.875,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,2.25,99.745,98,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,2.5,99.745,98.125,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,2.75,99.745,98.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,3,99.745,98.375,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,3.25,99.745,98.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,3.5,99.745,98.625,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,4,99.745,98.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,4.5,99.745,98.875,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,5,99.745,99,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,6,99.745,99.125,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,7,99.745,99.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,8.5,99.745,99.375,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,10.75,99.745,99.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,14.25,99.745,99.625,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,19.5,99.745,99.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,27.5,99.745,99.875,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,37,99.745,100,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,47,99.745,100.125,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,57.75,99.745,100.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,69,99.745,100.375,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,80.5,99.745,100.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,92.25,99.745,100.625,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,104,99.745,100.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,116,99.745,100.875,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,128,99.745,101,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,140,99.745,101.125,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,152.25,99.745,101.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,176.75,99.745,101.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,201.5,99.745,101.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,226.25,99.745,102,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,250.75,99.745,102.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,275.5,99.745,102.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,300.25,99.745,102.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,325,99.745,103,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,349.75,99.745,103.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,374.5,99.745,103.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,399.5,99.745,103.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,424.5,99.745,104,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,449.5,99.745,104.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,474.5,99.745,104.5,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,499.5,99.745,104.75,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,524.5,99.745,105,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
EDZ22,549.5,99.745,105.25,0.99102,-1,2022-12-19,2022-12-19,2020-09-03
